date,line_id,pressure_inlet_bar,pressure_outlet_bar,temp_process_c,wall_temp_c,ambient_temp_c,flow_rate_m3h,vibration_mm_s,h2s_ppm_an1,h2s_ppm_an2,arab_heavy_fraction,vapor_fraction,dew_point_c,delta_T_dew,sensor_status
2021-03-06,L-10,6.511,6.368,126.76,121.87,20.83,47.29,1.375,509.8,522.0,0.2666,0.5688,95.24,26.63,0
2021-03-07,L-10,6.982,6.657,135.48,133.51,16.61,40.0,1.324,508.0,498.9,0.2561,0.5018,106.55,26.97,0
2021-03-08,L-10,7.02,6.721,130.77,126.67,17.14,42.89,1.233,457.4,437.2,0.2024,0.7029,97.17,29.49,0
2021-03-09,L-10,5.469,5.609,137.89,133.78,19.79,37.37,1.224,384.3,393.4,0.2354,0.5817,103.67,30.11,0
2021-03-10,L-10,7.09,6.697,135.63,132.24,18.51,43.81,1.133,430.0,410.7,0.2277,0.5728,103.72,28.52,0
2021-03-11,L-10,5.712,5.607,128.25,121.68,20.81,40.57,1.364,318.3,344.8,0.2705,0.5009,94.75,26.93,0
2021-03-12,L-10,7.607,7.297,129.95,124.43,20.36,47.17,1.396,522.9,524.6,0.2228,0.4836,91.35,33.08,0
2021-03-13,L-10,6.351,5.7,137.62,135.53,22.28,42.12,1.402,379.4,391.5,0.1979,0.695,109.56,25.97,0
2021-03-14,L-10,6.767,6.51,133.43,131.57,20.0,46.26,1.47,379.6,387.2,0.2652,0.5013,103.7,27.87,0
2021-03-15,L-10,7.648,7.323,132.58,128.96,16.23,45.08,1.298,402.6,400.4,0.2534,0.6348,99.55,29.41,0
2021-03-16,L-10,5.899,5.53,137.74,134.83,19.02,45.61,1.406,399.8,403.9,0.2206,0.6191,104.76,30.07,0
2021-03-17,L-10,6.876,6.63,136.98,134.71,15.46,43.27,1.566,460.5,420.5,0.248,0.4922,105.45,29.26,0
2021-03-18,L-10,6.186,5.728,136.35,132.12,21.19,42.13,1.497,340.1,383.4,0.2371,0.5628,102.71,29.41,0
2021-03-19,L-10,6.607,6.256,136.37,131.29,22.13,48.08,1.489,349.0,340.7,0.2333,0.5564,107.13,24.16,0
2021-03-20,L-10,6.801,6.744,139.53,135.31,19.92,41.65,1.247,378.8,389.1,0.2652,0.5697,113.59,21.72,0
2021-03-21,L-10,6.315,6.039,138.28,135.85,20.46,40.74,1.408,335.8,302.7,0.2087,0.5291,110.74,25.11,0
2021-03-22,L-10,6.647,6.419,132.05,127.96,22.82,35.02,1.265,408.7,366.5,0.2443,0.4165,106.86,21.09,0
2021-03-23,L-10,7.664,7.382,130.98,126.18,16.95,39.67,1.355,478.0,503.3,0.2243,0.553,101.9,24.27,0
2021-03-24,L-10,5.705,5.396,136.92,131.4,17.29,37.14,1.303,388.7,402.2,0.2592,0.7826,106.61,24.79,0
2021-03-25,L-10,6.121,6.116,135.81,131.38,20.74,45.86,1.494,336.3,327.4,0.249,0.6353,109.11,22.27,0
2021-03-26,L-10,,5.606,132.95,129.59,19.79,43.1,1.553,402.9,442.1,0.2478,0.3025,104.03,25.56,0
2021-03-27,L-10,7.284,7.08,128.54,124.13,20.48,47.34,1.414,456.6,453.0,0.2883,0.4584,99.81,24.31,0
2021-03-28,L-10,7.076,6.875,129.7,122.52,19.94,42.85,1.415,366.4,380.8,0.2375,0.6395,104.52,18.0,0
2021-03-29,L-10,6.024,5.602,134.41,126.64,20.37,42.94,1.469,317.0,285.3,0.2544,0.4972,101.07,25.57,0
2021-03-30,L-10,6.986,6.76,128.93,125.64,21.35,45.62,1.428,404.9,371.6,0.2138,0.601,102.57,23.07,0
2021-03-31,L-10,6.408,5.982,137.14,129.9,17.21,36.7,1.465,445.3,442.0,0.2391,0.4544,104.56,25.34,0
2021-04-01,L-10,6.755,6.28,137.52,135.38,21.09,45.49,1.457,350.6,362.0,0.2412,0.6301,106.82,28.55,0
2021-04-02,L-10,5.299,4.771,141.44,137.76,19.82,45.4,1.48,406.5,399.9,0.2471,0.6535,110.15,27.61,0
2021-04-03,L-10,8.689,8.709,137.02,133.67,21.41,40.75,1.56,329.0,336.7,0.2329,0.5679,100.24,33.43,0
2021-04-04,L-10,5.859,5.824,140.32,133.21,22.82,46.75,1.222,436.0,429.6,0.2384,0.6002,102.65,30.56,0
2021-04-05,L-10,8.314,7.818,131.03,125.22,22.84,41.36,1.399,347.6,356.3,0.2572,0.4781,101.32,23.9,0
2021-04-06,L-10,7.908,7.612,135.28,132.22,23.9,43.0,1.381,289.7,270.8,0.2741,0.6479,101.23,30.99,0
2021-04-07,L-10,6.398,6.278,133.21,126.71,23.24,38.39,1.448,450.1,452.9,0.2442,0.4876,103.23,23.48,0
2021-04-08,L-10,7.473,7.429,134.74,128.51,21.16,40.4,1.311,414.7,361.5,0.2324,0.5159,107.61,20.9,0
2021-04-09,L-10,5.325,,131.64,127.25,21.53,40.05,1.479,410.4,400.9,0.2758,0.5424,103.99,23.26,0
2021-04-10,L-10,8.471,8.222,138.43,135.9,20.5,43.3,1.408,457.8,479.7,0.237,0.6727,113.03,22.87,0
2021-04-11,L-10,5.423,5.06,139.65,132.9,16.84,42.05,1.359,398.6,400.6,0.2666,0.6706,111.02,21.88,0
2021-04-12,L-10,5.895,5.618,132.05,125.23,21.0,,1.386,400.8,388.0,0.2792,0.5941,101.05,24.19,0
2021-04-13,L-10,6.236,5.918,130.51,123.86,14.99,41.03,1.411,354.6,346.0,0.2287,0.4087,94.99,28.87,0
2021-04-14,L-10,8.03,7.914,140.17,133.65,20.26,42.73,1.302,435.8,448.7,0.2579,0.7848,108.85,24.8,0
2021-04-15,L-10,7.671,7.133,128.96,125.24,20.64,41.04,1.212,367.8,359.0,0.257,0.5102,90.88,34.35,0
2021-04-16,L-10,4.973,4.816,135.15,130.04,19.26,45.5,1.448,360.5,348.7,0.2497,,104.71,25.34,0
2021-04-17,L-10,6.277,5.755,135.1,129.33,20.88,40.17,1.406,426.9,426.3,0.2389,0.5483,107.79,21.54,0
2021-04-18,L-10,4.718,4.355,136.03,132.17,20.02,37.38,1.613,433.9,462.2,0.24,0.6617,111.11,21.06,0
2021-04-19,L-10,8.833,8.441,126.24,119.5,16.95,39.16,1.43,456.6,481.8,0.2431,0.7005,93.46,26.04,0
2021-04-20,L-10,6.543,6.35,135.29,131.48,18.6,41.35,1.25,398.6,400.7,0.2441,0.6175,100.34,31.14,0
2021-04-21,L-10,5.022,4.681,129.09,124.37,16.86,41.18,1.571,320.1,324.4,0.2573,0.5899,97.05,27.31,0
2021-04-22,L-10,5.583,5.354,130.66,122.98,19.32,36.44,1.273,268.7,263.6,0.2319,0.3935,102.83,20.15,0
2021-04-23,L-10,6.648,6.81,131.41,125.58,21.54,44.42,1.332,387.8,399.4,0.2327,0.4801,100.99,24.59,0
2021-04-24,L-10,7.655,7.152,135.14,126.81,16.42,41.99,1.213,384.1,337.8,0.2585,0.5299,105.23,21.59,0
2021-04-25,L-10,6.756,6.495,127.24,124.32,22.44,41.21,1.506,536.9,531.7,0.2366,0.5683,94.74,29.58,0
2021-04-26,L-10,6.683,6.294,128.86,121.56,21.07,41.6,1.446,279.8,307.6,0.2668,0.6451,100.86,20.7,0
2021-04-27,L-10,7.397,7.338,136.57,130.97,17.2,41.04,1.355,398.0,379.8,0.2737,0.4012,105.7,25.28,0
2021-04-28,L-10,5.839,5.818,132.35,125.16,16.32,40.79,1.221,438.9,438.4,0.2196,0.5408,105.37,19.79,0
2021-04-29,L-10,8.225,7.891,134.82,126.22,19.73,38.54,1.374,368.3,365.6,0.2525,0.5186,104.51,21.71,0
2021-04-30,L-10,6.804,6.404,137.35,134.05,21.43,37.53,1.366,414.9,416.0,0.2538,0.5121,103.92,30.13,0
2021-05-01,L-10,6.667,5.811,133.94,126.82,17.11,42.11,1.389,465.9,465.6,0.2635,0.5879,102.18,24.63,0
2021-05-02,L-10,5.984,5.733,134.69,130.43,22.28,38.84,1.596,515.5,504.1,0.2841,0.6104,106.16,24.27,0
2021-05-03,L-10,7.9,7.628,135.07,129.95,17.62,40.81,1.348,277.1,272.6,0.2732,0.6561,101.14,28.82,0
2021-05-04,L-10,7.381,6.956,135.03,126.33,19.12,45.44,1.436,459.9,467.0,0.2325,0.6232,102.97,23.35,0
2021-05-05,L-10,6.866,6.723,130.8,125.87,15.45,45.57,1.351,296.6,327.9,0.2271,0.5418,101.24,24.63,0
2021-05-06,L-10,6.176,5.835,132.78,125.39,19.55,44.0,1.356,377.3,391.9,0.2734,0.4594,101.11,24.28,0
2021-05-07,L-10,6.325,6.11,134.97,126.71,19.9,41.66,1.382,435.6,441.5,0.2857,0.4926,97.67,29.04,0
2021-05-08,L-10,6.193,5.888,137.04,130.94,23.06,42.92,1.53,465.1,456.3,0.2597,0.5723,107.09,23.85,0
2021-05-09,L-10,7.232,7.112,139.09,135.89,18.06,40.88,1.641,467.7,426.6,0.2437,0.5565,106.48,29.4,0
2021-05-10,L-10,4.659,4.581,134.2,126.39,21.37,44.35,1.229,364.0,376.8,0.2257,0.7991,104.45,21.94,0
2021-05-11,L-10,6.894,6.573,138.34,130.37,17.62,38.43,1.452,429.4,451.7,0.2624,0.5752,109.79,20.58,0
2021-05-12,L-10,8.146,7.965,127.69,120.85,14.9,44.8,1.579,448.5,420.7,0.2811,0.5084,97.43,23.43,0
2021-05-13,L-10,7.682,7.557,134.95,130.17,15.81,41.6,1.525,438.5,434.4,0.2553,0.5116,100.61,29.57,0
2021-05-14,L-10,8.299,7.808,132.3,127.28,17.22,46.43,1.598,436.7,411.3,0.295,0.4914,99.5,27.79,0
2021-05-15,L-10,6.371,5.952,132.78,127.4,18.85,39.8,1.346,365.5,362.7,0.2596,0.6582,105.72,21.68,0
2021-05-16,L-10,7.658,7.217,125.21,117.2,12.04,41.85,1.387,435.3,400.4,0.269,0.4515,92.77,24.42,0
2021-05-17,L-10,7.027,6.565,135.73,128.46,16.88,42.09,1.449,496.0,497.3,0.2605,0.5642,104.98,23.48,0
2021-05-18,L-10,7.439,7.414,134.8,126.55,15.63,45.73,1.241,357.4,365.6,0.2804,0.553,103.76,22.79,0
2021-05-19,L-10,7.271,6.887,132.59,127.26,16.58,42.54,1.335,364.2,380.2,0.2454,0.4248,96.96,30.3,0
2021-05-20,L-10,4.754,4.5,133.96,125.46,16.38,43.63,1.317,392.8,404.2,0.2546,0.702,108.25,17.2,0
2021-05-21,L-10,6.867,6.659,132.44,127.84,11.64,48.37,1.419,418.4,441.0,0.243,0.6312,101.83,26.02,0
2021-05-22,L-10,6.419,6.306,131.81,126.17,17.59,38.94,1.304,448.7,446.9,0.2242,0.5557,103.77,22.39,0
2021-05-23,L-10,5.419,5.455,132.07,125.41,18.85,37.13,1.403,,453.4,0.2589,0.6078,99.19,26.22,0
2021-05-24,L-10,5.433,5.313,130.18,125.44,12.44,44.58,1.403,433.4,409.7,0.2373,0.5861,101.08,24.36,0
2021-05-25,L-10,7.348,7.263,144.79,137.12,12.75,40.05,1.349,419.9,400.2,0.2558,0.5981,111.65,25.47,0
2021-05-26,L-10,5.975,5.803,131.18,122.71,13.71,46.63,1.345,377.8,390.6,0.2603,0.5833,99.92,22.79,0
2021-05-27,L-10,4.704,4.834,136.69,130.85,14.92,42.13,1.402,411.5,406.1,0.2292,0.5615,110.09,20.75,0
2021-05-28,L-10,6.165,5.784,135.76,128.68,12.74,41.42,1.387,332.4,333.9,0.2596,0.4427,108.0,20.67,0
2021-05-29,L-10,7.931,7.591,134.93,125.86,12.33,45.46,1.234,315.9,344.1,0.2328,0.4937,104.34,21.52,0
2021-05-30,L-10,7.007,6.942,137.76,128.57,14.75,43.49,1.49,305.2,307.3,0.2562,0.4636,104.89,23.67,0
2021-05-31,L-10,8.923,8.881,129.88,121.75,15.9,44.45,1.562,388.7,388.1,0.2393,0.6085,98.27,23.48,0
2021-06-01,L-10,7.551,7.246,124.56,120.13,17.45,45.91,1.374,293.1,276.4,0.24,0.7624,97.29,22.85,0
2021-06-02,L-10,5.813,5.131,130.03,122.07,14.04,40.53,1.385,1013.5359758513703,388.9,0.2726,0.5505,100.5,21.57,0
2021-06-03,L-10,6.759,6.048,140.05,131.61,15.55,40.17,1.493,378.7,389.2,0.2092,0.7128,108.18,23.44,0
2021-06-04,L-10,9.044,8.838,133.03,127.64,12.72,39.22,1.372,364.4,363.1,0.2929,0.6559,104.58,23.06,0
2021-06-05,L-10,8.247,7.987,,124.63,13.7,40.51,1.344,402.0,397.3,0.285,0.4861,96.45,28.18,0
2021-06-06,L-10,5.579,5.072,134.22,128.09,12.47,41.92,1.396,419.3,,0.2519,0.3361,105.64,22.45,0
2021-06-07,L-10,,7.753,131.92,127.36,14.81,42.94,1.346,399.9,395.1,0.2667,0.5919,107.34,20.01,0
2021-06-08,L-10,6.455,6.312,128.71,122.07,14.92,41.08,1.309,375.8,341.3,0.2351,0.6015,101.6,20.47,0
2021-06-09,L-10,7.64,7.17,129.45,278.11762988745267,10.77,42.68,1.359,429.6,427.7,0.2823,0.5596,106.44,16.4,0
2021-06-10,L-10,8.156,8.082,134.86,126.51,11.21,43.39,1.578,342.0,299.7,0.2448,0.664,98.91,27.61,0
2021-06-11,L-10,8.502,8.365,133.63,127.11,9.75,42.44,1.402,402.8,378.5,0.2592,0.5464,94.6,32.5,0
2021-06-12,L-10,7.093,6.851,132.6,125.24,13.76,,1.343,338.9,347.2,0.2446,0.533,100.28,24.96,0
2021-06-13,L-10,6.988,6.607,133.18,128.64,11.66,45.87,1.553,414.7,437.8,0.2828,0.5973,102.98,25.66,0
2021-06-14,L-10,7.605,7.166,129.5,123.38,7.63,44.9,1.225,381.7,357.1,0.2706,0.3955,98.7,24.68,0
2021-06-15,L-10,6.823,6.276,135.29,126.95,12.42,40.86,1.652,498.1,496.1,0.2509,0.5388,104.58,22.38,0
2021-06-16,L-10,6.977,6.834,129.12,123.65,9.3,40.66,1.317,343.1,364.0,0.2573,0.6247,99.72,23.93,0
2021-06-17,L-10,6.094,5.675,133.61,128.02,13.69,38.29,1.484,386.1,420.9,0.2696,0.5932,104.95,23.07,0
2021-06-18,L-10,6.179,5.958,122.89,115.87,13.44,43.1,1.309,383.2,348.8,0.2501,0.4144,90.34,25.53,0
2021-06-19,L-10,7.047,6.63,131.82,126.17,12.77,41.89,1.364,390.5,369.4,0.2677,0.711,103.81,22.36,0
2021-06-20,L-10,7.392,7.109,133.28,126.5,9.84,42.34,1.421,408.5,450.8,0.2286,0.7727,106.25,20.26,0
2021-06-21,L-10,6.597,6.371,131.35,122.98,10.89,40.64,1.577,376.4,394.3,0.2447,0.5429,102.17,20.81,0
2021-06-22,L-10,7.511,7.038,130.93,123.12,8.27,46.23,1.268,365.7,355.2,0.2588,0.5843,102.29,20.83,0
2021-06-23,L-10,6.521,6.208,135.2,129.97,10.65,42.44,1.42,400.0,376.9,0.2569,0.5765,105.32,24.65,0
2021-06-24,L-10,5.307,5.242,127.02,117.7,4.93,42.09,1.489,347.3,357.6,0.2573,0.5487,101.28,16.41,0
2021-06-25,L-10,6.138,5.874,128.58,120.13,12.79,40.72,1.372,349.3,335.8,0.2716,0.6803,98.84,21.28,0
2021-06-26,L-10,7.175,7.259,130.74,126.69,9.66,41.98,1.467,386.6,422.9,0.2862,0.6788,97.15,29.55,0
2021-06-27,L-10,5.616,5.547,121.75,117.61,7.4,46.47,1.255,417.8,389.2,0.2414,0.5575,93.67,23.94,0
2021-06-28,L-10,6.961,6.929,129.83,125.61,9.23,37.2,1.417,364.4,394.3,0.2688,0.7248,103.41,22.2,0
2021-06-29,L-10,6.94,6.602,135.68,126.96,7.62,48.43,1.537,373.6,350.6,0.2606,0.8926,111.99,14.97,0
2021-06-30,L-10,8.709,8.515,130.01,123.12,4.66,43.18,1.274,377.7,369.7,0.2753,0.4926,105.14,17.98,0
2021-07-01,L-10,6.094,6.107,114.88,108.21,7.71,42.43,1.336,281.5,260.0,0.16,0.3041,88.54,19.67,0
2021-07-02,L-10,5.598,5.566,115.17,106.7,7.35,43.4,1.144,277.8,280.6,0.1535,0.5403,83.61,23.09,0
2021-07-03,L-10,5.214,5.468,112.16,102.7,7.93,43.17,1.361,297.9,316.1,0.1693,0.3836,85.13,17.57,0
2021-07-04,L-10,5.879,5.369,108.41,101.49,7.23,40.86,1.18,274.0,289.7,0.1427,0.3718,76.2,25.3,0
2021-07-05,L-10,7.839,7.389,111.71,104.79,8.45,41.0,1.294,278.9,259.1,0.1195,0.5472,79.91,24.89,0
2021-07-06,L-10,5.41,5.09,115.34,108.62,8.25,44.18,1.468,298.9,267.6,0.1675,0.4902,86.42,22.2,0
2021-07-07,L-10,7.179,6.702,110.79,105.99,7.01,40.16,1.236,387.5,367.8,0.1578,0.4992,82.06,23.93,0
2021-07-08,L-10,6.45,6.095,112.66,103.5,8.14,38.25,1.448,314.6,324.7,0.1379,0.6535,85.41,18.09,0
2021-07-09,L-10,8.178,7.733,111.96,107.73,5.15,41.67,1.463,297.6,301.7,0.1559,0.4674,80.0,27.73,0
2021-07-10,L-10,6.782,6.419,108.67,100.5,5.62,42.78,,259.7,275.1,0.1421,0.3272,77.32,23.18,0
2021-07-11,L-10,7.906,7.492,121.49,113.37,3.36,42.45,1.31,312.8,314.8,0.1574,0.5282,92.44,20.93,0
2021-07-12,L-10,6.02,5.87,108.9,101.22,4.91,46.03,1.292,253.6,240.5,0.1297,0.3329,86.13,15.1,0
2021-07-13,L-10,7.594,7.302,120.44,112.76,2.88,,1.288,182.0,164.6,0.1676,0.4688,94.87,17.89,0
2021-07-14,L-10,7.717,7.657,113.61,107.78,4.32,42.77,1.456,273.3,261.0,0.1666,0.4726,82.83,24.95,0
2021-07-15,L-10,9.201,8.776,118.34,114.24,3.13,44.22,1.273,235.2,255.6,0.1304,0.4845,89.43,24.82,0
2021-07-16,L-10,5.776,5.534,109.31,100.44,7.92,44.42,1.419,237.5,238.9,0.1553,0.4679,85.96,14.48,0
2021-07-17,L-10,8.338,8.15,117.93,114.17,3.69,41.93,1.196,282.4,266.4,0.1268,0.6123,82.67,31.49,0
2021-07-18,L-10,6.856,6.982,115.32,,4.34,,1.396,320.6,332.5,0.1758,0.3758,84.71,24.86,0
2021-07-19,L-10,6.393,5.892,107.85,101.56,5.95,50.01,1.538,276.2,235.8,0.1585,0.4186,78.91,22.66,0
2021-07-20,L-10,7.473,7.242,115.95,109.26,4.1,44.27,1.457,311.4,312.1,0.1715,0.4444,84.55,24.71,0
2021-07-21,L-10,5.234,4.899,115.74,107.32,5.29,41.65,1.361,296.7,544.1374065609874,0.1188,0.3389,80.43,26.89,0
2021-07-22,L-10,7.368,6.824,116.13,110.15,2.99,39.65,1.328,248.7,250.6,0.1714,0.4568,84.52,25.63,0
2021-07-23,L-10,7.655,7.222,115.74,107.94,4.12,34.05,1.245,276.6,289.9,0.1517,0.4201,82.44,25.49,0
2021-07-24,L-10,8.507,7.799,108.67,100.51,4.66,40.65,1.48,233.6,253.3,0.1539,0.3549,82.24,18.27,0
2021-07-25,L-10,8.585,7.892,,108.96,3.75,44.14,1.507,218.5,231.3,0.1508,0.3859,82.85,26.11,0
2021-07-26,L-10,6.569,6.014,111.14,104.65,0.64,36.73,1.437,281.9,292.9,0.1447,0.4925,79.41,25.24,0
2021-07-27,L-10,5.62,5.498,111.45,106.09,5.07,44.67,1.436,336.4,326.9,0.1907,0.4225,75.79,30.31,0
2021-07-28,L-10,8.214,7.97,110.86,104.56,0.18,40.67,1.191,237.6,274.2,0.1929,0.4725,86.58,17.99,0
2021-07-29,L-10,7.102,7.113,112.09,108.53,3.46,43.05,1.473,248.5,251.9,0.1776,0.5729,84.54,24.0,0
2021-07-30,L-10,6.971,6.603,116.59,111.46,1.57,40.02,1.357,327.9,325.5,0.1383,0.6095,90.16,21.3,0
2021-07-31,L-10,8.508,8.187,117.24,108.16,7.28,46.76,1.375,243.7,231.1,0.1648,0.2482,89.75,18.41,0
2021-08-01,L-10,5.615,5.343,116.12,109.88,3.92,43.83,1.461,314.7,292.3,0.1538,0.4908,87.15,22.73,0
2021-08-02,L-10,5.825,5.568,109.42,100.36,4.72,46.14,1.254,,288.1,0.1307,0.4064,77.43,22.92,0
2021-08-03,L-10,7.816,7.792,107.27,103.86,2.27,35.48,1.333,317.4,321.8,0.1292,0.4258,77.92,25.95,0
2021-08-04,L-10,5.931,5.77,115.1,106.3,0.07,44.28,1.354,222.3,256.9,0.133,0.4087,82.97,23.32,0
2021-08-05,L-10,6.999,6.777,108.14,103.62,1.37,46.78,1.276,244.2,226.6,0.1372,0.5922,78.63,24.99,0
2021-08-06,L-10,6.685,6.441,116.36,111.33,0.36,42.59,1.414,246.8,244.6,0.1834,0.3399,86.97,24.36,0
2021-08-07,L-10,7.377,7.115,112.91,106.39,-0.39,37.35,1.297,300.0,301.2,0.1557,0.5402,84.14,22.25,0
2021-08-08,L-10,5.75,5.817,112.48,105.88,1.5,43.08,1.506,271.4,282.4,0.1738,0.3119,80.95,24.92,0
2021-08-09,L-10,7.413,7.195,115.22,108.93,1.92,44.48,1.317,235.6,231.1,0.1263,0.5121,87.92,21.01,0
2021-08-10,L-10,7.841,7.48,117.49,111.13,4.8,41.69,1.273,278.9,290.2,0.1407,0.5043,88.87,22.27,0
2021-08-11,L-10,7.075,7.13,113.33,106.05,-1.47,54.35,1.439,321.9,294.6,0.1545,0.2632,83.34,22.71,0
2021-08-12,L-10,8.08,7.697,109.32,105.37,-4.08,38.96,1.313,285.5,287.8,0.153,0.2593,78.43,26.93,0
2021-08-13,L-10,4.836,4.285,111.17,102.87,-0.0,42.63,1.388,321.0,332.2,0.1229,0.3897,80.16,22.71,0
2021-08-14,L-10,6.262,5.799,109.68,100.89,3.02,39.68,1.403,272.9,259.0,0.1317,0.4736,78.04,22.85,0
2021-08-15,L-10,7.911,7.714,115.21,108.36,1.42,38.83,1.34,284.4,290.8,0.1267,0.5389,83.22,25.14,0
2021-08-16,L-10,7.662,7.342,106.2,97.51,-0.62,44.75,1.28,285.2,278.1,0.1713,0.4526,76.8,20.71,0
2021-08-17,L-10,7.968,7.405,106.18,99.38,-1.64,45.28,1.407,314.2,295.2,0.1701,0.5297,71.17,28.21,0
2021-08-18,L-10,8.064,7.531,117.27,109.88,0.42,38.27,1.273,291.7,288.0,0.1648,0.4692,89.18,20.7,0
2021-08-19,L-10,6.456,6.166,114.95,107.19,-3.22,48.7,1.427,284.9,283.6,0.1474,0.5003,87.08,20.11,0
2021-08-20,L-10,7.895,7.811,112.09,108.67,0.47,40.36,1.514,244.0,251.7,0.1347,0.5387,81.9,26.77,0
2021-08-21,L-10,6.253,5.999,117.7,112.76,-2.19,39.36,1.56,255.4,256.3,0.1371,0.3782,91.47,21.29,0
2021-08-22,L-10,7.077,7.073,109.48,102.99,-2.83,41.13,1.42,227.6,243.7,0.1516,0.5467,79.55,23.44,0
2021-08-23,L-10,4.859,4.987,114.18,110.39,-1.72,43.14,1.367,272.3,264.0,0.1376,0.612,86.61,23.78,0
2021-08-24,L-10,6.714,6.623,104.99,96.67,-0.57,36.95,1.324,218.5,204.9,0.135,0.5982,77.37,19.3,0
2021-08-25,L-10,7.728,7.9,114.01,108.87,-2.77,40.68,1.432,259.2,257.5,0.151,0.4858,82.69,26.19,0
2021-08-26,L-10,8.837,8.44,110.28,103.33,-3.83,44.53,1.322,227.7,236.9,0.1415,0.2983,85.33,18.01,0
2021-08-27,L-10,6.44,6.402,102.93,96.02,-5.6,43.32,1.397,327.3,330.0,0.1316,0.4781,72.41,23.61,0
2021-08-28,L-10,6.83,6.535,112.56,,-1.59,37.86,1.534,269.7,257.6,0.1742,0.4427,84.66,24.11,0
2021-08-29,L-10,6.458,6.602,113.41,108.38,-2.87,45.71,1.467,223.1,199.0,0.1694,0.4142,82.36,26.02,0
2021-08-30,L-10,6.115,5.726,116.12,107.76,-2.81,42.12,1.564,250.4,279.8,0.1495,0.3305,90.1,17.66,0
2021-08-31,L-10,4.902,5.055,106.34,,-2.52,42.23,1.56,290.5,312.0,0.1525,0.4337,75.74,24.08,0
2021-09-01,L-10,6.145,5.964,115.67,112.41,-0.79,42.91,1.551,305.2,315.1,0.1332,0.4927,87.94,24.47,0
2021-09-02,L-10,5.933,5.801,111.15,107.07,-0.78,41.59,1.381,298.1,290.9,0.169,0.3665,84.97,22.09,0
2021-09-03,L-10,8.331,8.314,109.51,105.48,-2.12,38.34,1.446,252.1,260.4,0.1158,0.3702,77.65,27.83,0
2021-09-04,L-10,8.103,7.953,109.21,102.77,-3.02,38.42,1.429,306.1,327.0,0.1406,0.4738,75.95,26.82,0
2021-09-05,L-10,4.387,4.324,107.45,102.98,0.31,40.09,1.406,207.2,207.4,0.1403,0.5836,79.97,23.01,0
2021-09-06,L-10,6.257,5.992,118.37,115.52,-4.25,42.17,1.233,249.2,232.4,0.1679,0.5823,89.72,25.79,0
2021-09-07,L-10,8.371,8.199,113.78,105.25,-2.44,45.08,1.534,216.0,215.3,0.1412,0.5227,86.06,19.19,0
2021-09-08,L-10,8.404,8.372,110.82,105.28,-2.23,42.2,1.251,616.9245918205202,263.9,0.1535,0.523,80.94,24.34,0
2021-09-09,L-10,6.713,6.514,113.61,107.82,-4.58,40.11,1.454,273.4,276.7,0.18,0.461,79.23,28.6,0
2021-09-10,L-10,7.23,6.807,110.04,104.05,-1.59,40.33,1.436,263.6,244.6,0.1372,0.4025,85.22,18.83,0
2021-09-11,L-10,6.997,6.417,115.93,107.84,-3.53,38.7,1.38,232.5,242.8,0.139,0.2816,86.11,21.72,0
2021-09-12,L-10,6.26,5.782,105.14,100.69,-3.91,44.08,1.262,303.8,344.3,0.1201,0.3343,78.87,21.82,0
2021-09-13,L-10,5.866,5.688,107.83,102.57,-0.98,41.05,1.458,246.7,244.2,0.1633,0.5007,72.74,29.84,0
2021-09-14,L-10,5.869,,108.22,102.72,-4.27,43.01,1.415,244.6,262.2,0.1676,0.3906,81.69,21.03,0
2021-09-15,L-10,8.509,7.91,108.75,104.74,-3.57,41.47,1.467,300.5,252.0,0.1449,0.5602,81.77,22.97,0
2021-09-16,L-10,6.367,6.167,111.92,104.32,-3.07,43.79,1.478,251.4,264.9,0.1677,0.6597,80.29,24.03,0
2021-09-17,L-10,6.26,6.211,113.9,107.33,-0.88,39.22,1.331,357.3,338.4,0.1218,0.3155,81.11,26.21,0
2021-09-18,L-10,7.244,6.94,113.91,109.54,-5.29,42.87,1.191,312.9,299.9,0.1597,0.3347,81.6,27.94,0
2021-09-19,L-10,7.153,7.006,113.18,107.26,-4.06,39.71,1.508,224.1,235.0,0.1595,0.3022,81.79,25.48,0
2021-09-20,L-10,7.17,7.07,107.53,102.17,-5.59,45.36,1.484,308.7,272.6,0.1584,0.5907,76.85,25.32,0
2021-09-21,L-10,6.663,6.576,113.03,109.55,-1.22,39.79,1.351,210.9,229.2,0.1552,0.4708,82.5,27.04,0
2021-09-22,L-10,7.106,6.538,119.19,115.31,-2.04,40.73,1.516,296.4,326.2,0.146,0.4274,88.04,27.27,0
2021-09-23,L-10,5.781,5.535,111.87,106.07,-6.69,42.29,1.358,257.2,298.5,0.1762,0.4083,82.16,23.91,0
2021-09-24,L-10,7.35,7.163,109.83,101.89,-5.27,43.63,1.382,270.9,249.6,0.1336,0.5043,76.71,25.19,0
2021-09-25,L-10,6.454,6.072,115.92,110.29,-0.04,43.04,1.351,300.7,312.1,0.1392,0.3808,88.93,21.35,0
2021-09-26,L-10,8.219,8.243,106.8,101.42,-4.2,48.12,1.432,252.9,256.0,0.1691,0.327,78.19,23.23,0
2021-09-27,L-10,6.689,6.67,115.53,109.18,-7.26,43.19,1.521,253.9,267.2,0.1628,0.5154,85.68,23.5,0
2021-09-28,L-10,6.178,5.989,114.5,106.54,-4.55,44.63,1.353,210.2,199.1,0.1291,0.2773,89.45,17.09,0
